DATE,rainGage,Precip
2013-04-19,RG1,6.2
2013-04-20,RG1,3.2
2013-04-21,RG1,0
2013-04-22,RG1,0
2013-04-23,RG1,0
2013-04-24,RG1,0
2013-04-25,RG1,0
2013-04-26,RG1,0
2013-04-27,RG1,0
2013-04-28,RG1,0
2013-04-29,RG1,0
2013-04-30,RG1,0
2013-05-01,RG1,0
2013-05-02,RG1,0
2013-05-03,RG1,0
2013-05-04,RG1,0
2013-05-05,RG1,0
2013-05-06,RG1,0
2013-05-07,RG1,0
2013-05-08,RG1,4
2013-05-09,RG1,5.8
2013-05-10,RG1,0.3
2013-05-11,RG1,24.3
2013-05-12,RG1,0.5
2013-05-13,RG1,0
2013-05-14,RG1,0
2013-05-15,RG1,1.4
2013-05-16,RG1,0
2013-05-17,RG1,0
2013-05-18,RG1,0
2013-05-19,RG1,19.1
2013-05-20,RG1,3.4
2013-05-21,RG1,10.7
2013-05-22,RG1,8.2
2013-05-23,RG1,3.1
2013-05-24,RG1,7.6
2013-05-25,RG1,21.9
2013-05-26,RG1,3.4
2013-05-27,RG1,0
2013-05-28,RG1,0
2013-05-29,RG1,7
2013-05-30,RG1,0
2013-05-31,RG1,0
2013-06-01,RG1,0
2013-06-02,RG1,30.1
2013-06-03,RG1,0.6
2013-06-04,RG1,0
2013-06-05,RG1,0
2013-06-06,RG1,0.8
2013-06-07,RG1,20.9
2013-06-08,RG1,3.3
2013-06-09,RG1,0.3
2013-06-10,RG1,4.4
2013-06-11,RG1,33.6
2013-06-12,RG1,1.2
2013-06-13,RG1,0
2013-06-14,RG1,0.3
2013-06-15,RG1,0
2013-06-16,RG1,3.5
2013-06-17,RG1,1.9
2013-06-18,RG1,1.3
2013-06-19,RG1,0
2013-06-20,RG1,0
2013-06-21,RG1,0
2013-06-22,RG1,8.8
2013-06-23,RG1,6.3
2013-06-24,RG1,17.8
2013-06-25,RG1,0.8
2013-06-26,RG1,4.4
2013-06-27,RG1,1.4
2013-06-28,RG1,34
2013-06-29,RG1,3.8
2013-06-30,RG1,0.5
2013-07-01,RG1,44.1
2013-07-02,RG1,24.5
2013-07-03,RG1,0.8
2013-07-04,RG1,2.2
2013-07-05,RG1,0
2013-07-06,RG1,0
2013-07-07,RG1,0
2013-07-08,RG1,11.2
2013-07-09,RG1,0
2013-07-10,RG1,18.3
2013-07-11,RG1,1.7
2013-07-12,RG1,0
2013-07-13,RG1,0
2013-07-14,RG1,0
2013-07-15,RG1,0
2013-07-16,RG1,0
2013-07-17,RG1,17.4
2013-07-18,RG1,6.6
2013-07-19,RG1,1.9
2013-07-20,RG1,0
2013-07-21,RG1,0
2013-07-22,RG1,0
2013-07-23,RG1,40
2013-07-24,RG1,0
2013-07-25,RG1,0
2013-07-26,RG1,0
2013-07-27,RG1,0
2013-07-28,RG1,6.2
2013-07-29,RG1,13.8
2013-07-30,RG1,0
2013-07-31,RG1,0
2013-08-01,RG1,17.6
2013-08-02,RG1,2.9
2013-08-03,RG1,1.4
2013-08-04,RG1,4.3
2013-08-05,RG1,0
2013-08-06,RG1,0
2013-08-07,RG1,0
2013-08-08,RG1,0.8
2013-08-09,RG1,22.7
2013-08-10,RG1,1.1
2013-08-11,RG1,0
2013-08-12,RG1,0
2013-08-13,RG1,15.9
2013-08-14,RG1,1.1
2013-08-15,RG1,0
2013-08-16,RG1,0
2013-08-17,RG1,0
2013-08-18,RG1,0
2013-08-19,RG1,0
2013-08-20,RG1,0
2013-08-21,RG1,0
2013-08-22,RG1,0
2013-08-23,RG1,0
2013-08-24,RG1,0
2013-08-25,RG1,1.1
2013-08-26,RG1,3.4
2013-08-27,RG1,0
2013-08-28,RG1,11.8
2013-08-29,RG1,0.8
2013-08-30,RG1,0.8
2013-08-31,RG1,3.1
2013-09-01,RG1,3.7
2013-09-02,RG1,36.6
2013-09-03,RG1,0
2013-09-04,RG1,0
2013-09-05,RG1,2.6
2013-09-06,RG1,0
2013-09-07,RG1,0
2013-09-08,RG1,1.5
2013-09-09,RG1,0
2013-09-10,RG1,6.8
2013-09-11,RG1,10.3
2013-09-12,RG1,30.6
2013-09-13,RG1,6.5
2013-09-14,RG1,0.5
2013-09-15,RG1,0
2013-09-16,RG1,1.4
2013-09-17,RG1,0
2013-09-18,RG1,0
2013-09-19,RG1,0
2013-09-20,RG1,0
2013-09-21,RG1,2.2
2013-09-22,RG1,19.1
2013-09-23,RG1,0
2013-09-24,RG1,0
2013-09-25,RG1,0
2013-09-26,RG1,0
2013-09-27,RG1,0
2013-09-28,RG1,0
2013-09-29,RG1,0
2013-09-30,RG1,0
2013-10-01,RG1,0
2013-10-02,RG1,0
2013-10-03,RG1,0
2013-10-04,RG1,0
2013-10-05,RG1,0
2013-10-06,RG1,12.9
2013-10-07,RG1,17.5
2013-10-08,RG1,0.5
2013-10-09,RG1,0
2013-10-10,RG1,0
2013-10-11,RG1,0
2013-10-12,RG1,0
2013-10-13,RG1,0
2013-10-14,RG1,0
2013-10-15,RG1,0
2013-10-16,RG1,0
2013-10-17,RG1,3.6
2013-10-18,RG1,12.7
2013-10-19,RG1,1.4
2013-10-20,RG1,1.9
2013-10-21,RG1,0
2013-10-22,RG1,1.4
2013-10-23,RG1,0
2013-10-24,RG1,2.8
2013-10-25,RG1,1.4
2013-10-26,RG1,0
2013-10-27,RG1,0
2013-10-28,RG1,0.8
2013-10-29,RG1,0
2013-10-30,RG1,0
2013-10-31,RG1,18.7
2013-11-01,RG1,22.4
2013-11-02,RG1,0
2013-11-03,RG1,0
2013-11-04,RG1,0
2013-11-05,RG1,0
2013-11-06,RG1,0
2013-11-07,RG1,10
2013-11-08,RG1,0.5
2013-11-09,RG1,0
2013-11-10,RG1,11.6
2013-11-11,RG1,0.5
2013-11-12,RG1,1.8
2013-11-13,RG1,0
2013-11-14,RG1,0
2013-11-15,RG1,0
2013-11-16,RG1,0
2013-11-17,RG1,9.6
2013-11-18,RG1,16.8
2013-11-19,RG1,0.8
2013-11-20,RG1,0
2013-11-21,RG1,0
2013-11-22,RG1,3
2013-11-23,RG1,4.1
2013-11-24,RG1,0.5
2013-11-25,RG1,0
2013-11-26,RG1,10
2013-11-27,RG1,47.9
2013-11-28,RG1,0.3
2013-11-29,RG1,0
2013-11-30,RG1,0
2013-12-01,RG1,0
2013-12-02,RG1,2.3
2013-12-03,RG1,2.3
2013-12-04,RG1,2.3
2013-12-05,RG1,1.4
2013-12-06,RG1,5.9
2013-12-07,RG1,1
2013-12-08,RG1,0
2013-12-09,RG1,4.1
2013-12-10,RG1,1.4
2013-12-11,RG1,1
2013-12-12,RG1,0
2013-12-13,RG1,0.6
2013-12-14,RG1,11.7
2013-12-15,RG1,8.2
2013-12-16,RG1,0.9
2013-12-17,RG1,2.7
2013-12-18,RG1,0
2013-12-19,RG1,0
2013-12-20,RG1,0.5
2013-12-21,RG1,8.8
2013-12-22,RG1,6.9
2013-12-23,RG1,6.4
2013-12-24,RG1,0
2013-12-25,RG1,0
2013-12-26,RG1,6.5
2013-12-27,RG1,0.3
2013-12-28,RG1,0
2013-12-29,RG1,21.8
2013-12-30,RG1,0.8
2013-12-31,RG1,0
2014-01-01,RG1,1.1
2014-01-02,RG1,7.7
2014-01-03,RG1,2.9
2014-01-04,RG1,0
2014-01-05,RG1,4.5
2014-01-06,RG1,30.1
2014-01-07,RG1,0
2014-01-08,RG1,0
2014-01-09,RG1,0
2014-01-10,RG1,0
2014-01-11,RG1,43.2
2014-01-12,RG1,0.3
2014-01-13,RG1,0
2014-01-14,RG1,10.2
2014-01-15,RG1,0.3
2014-01-16,RG1,2.8
2014-01-17,RG1,1.3
2014-01-18,RG1,0
2014-01-19,RG1,4.6
2014-01-20,RG1,1.3
2014-01-21,RG1,0
2014-01-22,RG1,0
2014-01-23,RG1,0
2014-01-24,RG1,0
2014-01-25,RG1,3.8
2014-01-26,RG1,3
2014-01-27,RG1,0.8
2014-01-28,RG1,0
2014-01-29,RG1,0
2014-01-30,RG1,0
2014-01-31,RG1,0
2014-02-01,RG1,2.1
2014-02-02,RG1,1.5
2014-02-03,RG1,0
2014-02-04,RG1,0
2014-02-05,RG1,12.4
2014-02-06,RG1,5.9
2014-02-07,RG1,0.3
2014-02-08,RG1,0
2014-02-09,RG1,2.2
2014-02-10,RG1,0.3
2014-02-11,RG1,0
2014-02-12,RG1,0
2014-02-13,RG1,10.8
2014-02-14,RG1,17.9
2014-02-15,RG1,0
2014-02-16,RG1,0
2014-02-17,RG1,0
2014-02-18,RG1,8.6
2014-02-19,RG1,3.9
2014-02-20,RG1,0.5
2014-02-21,RG1,10.1
2014-02-22,RG1,0
2014-02-23,RG1,0
2014-02-24,RG1,0.1
2014-02-25,RG1,0.2
2014-02-26,RG1,0.2
2014-02-27,RG1,0.2
2014-02-28,RG1,0
2014-03-01,RG1,0
2014-03-02,RG1,0
2014-03-03,RG1,0
2014-03-04,RG1,0
2014-03-05,RG1,0
2014-03-06,RG1,0
2014-03-07,RG1,0
2014-03-08,RG1,0
2014-03-09,RG1,0
2014-03-10,RG1,5.1
2014-03-11,RG1,0
2014-03-12,RG1,30.6
2014-03-13,RG1,4
2014-03-14,RG1,0.8
2014-03-15,RG1,1.3
2014-03-16,RG1,0
2014-03-17,RG1,0
2014-03-18,RG1,0
2014-03-19,RG1,21.8
2014-03-20,RG1,9
2014-03-21,RG1,0
2014-03-22,RG1,2.6
2014-03-23,RG1,0.3
2014-03-24,RG1,0
2014-03-25,RG1,0
2014-03-26,RG1,0
2014-03-27,RG1,0
2014-03-28,RG1,6.9
2014-03-29,RG1,6.6
2014-03-30,RG1,22.3
2014-03-31,RG1,0.5
2014-04-01,RG1,0
2014-04-02,RG1,0
2014-04-03,RG1,0
2014-04-04,RG1,4.9
2014-04-05,RG1,4.3
2014-04-06,RG1,0
2014-04-07,RG1,1.2
2014-04-08,RG1,10.2
2014-04-09,RG1,0
2014-04-10,RG1,0
2014-04-11,RG1,0.5
2014-04-12,RG1,0
2014-04-13,RG1,4.9
2014-04-14,RG1,0
2014-04-15,RG1,40
2014-04-16,RG1,2.7
2014-04-17,RG1,0
2014-04-18,RG1,0
2014-04-19,RG1,0.7
2014-04-20,RG1,0
2014-04-21,RG1,0
2014-04-22,RG1,0.7
2014-04-23,RG1,0.7
2014-04-24,RG1,0
2014-04-25,RG1,0
2014-04-26,RG1,0.7
2014-04-27,RG1,3.1
2014-04-28,RG1,0.3
2014-04-29,RG1,0
2014-04-30,RG1,7.7
2014-05-01,RG1,11.6
2014-05-02,RG1,0.3
2014-05-03,RG1,1.7
2014-05-04,RG1,15.4
2014-05-05,RG1,2.5
2014-05-06,RG1,0
2014-05-07,RG1,0
2014-05-08,RG1,0
2014-05-09,RG1,0.6
2014-05-10,RG1,7.3
2014-05-11,RG1,0
2014-05-12,RG1,0
2014-05-13,RG1,0
2014-05-14,RG1,0.5
2014-05-15,RG1,0.3
2014-05-16,RG1,16.7
2014-05-17,RG1,30.5
2014-05-18,RG1,0
2014-05-19,RG1,0.7
2014-05-20,RG1,0
2014-05-21,RG1,0
2014-05-22,RG1,5.3
2014-05-23,RG1,9.6
2014-05-24,RG1,8.6
2014-05-25,RG1,0.3
2014-05-26,RG1,4.3
2014-05-27,RG1,2.3
2014-05-28,RG1,0.9
2014-05-29,RG1,0
2014-05-30,RG1,5.1
2014-05-31,RG1,0.2
2014-06-01,RG1,0
2014-06-02,RG1,0
2014-06-03,RG1,0
2014-06-04,RG1,0
2014-06-05,RG1,0
2014-06-06,RG1,0
2014-06-07,RG1,0
2014-06-08,RG1,0
2014-06-09,RG1,0
2014-06-10,RG1,4.3
2014-06-11,RG1,0
2014-06-12,RG1,26.7
2014-06-13,RG1,17.7
2014-06-14,RG1,2.6
2014-06-15,RG1,0
2014-06-16,RG1,0
2014-06-17,RG1,3.8
2014-06-18,RG1,2
2014-06-19,RG1,0
2014-06-20,RG1,0
2014-06-21,RG1,0
2014-06-22,RG1,0
2014-06-23,RG1,0
2014-06-24,RG1,0
2014-06-25,RG1,105.1
2014-06-26,RG1,18.8
2014-06-27,RG1,0
2014-06-28,RG1,0
2014-06-29,RG1,0
2014-06-30,RG1,0
2014-07-01,RG1,0
2014-07-02,RG1,4.6
2014-07-03,RG1,14.5
2014-07-04,RG1,4.8
2014-07-05,RG1,0.3
2014-07-06,RG1,0
2014-07-07,RG1,7.3
2014-07-08,RG1,20.3
2014-07-09,RG1,0.8
2014-07-10,RG1,0
2014-07-11,RG1,0
2014-07-12,RG1,0
2014-07-13,RG1,7.1
2014-07-14,RG1,0
2014-07-15,RG1,10.9
2014-07-16,RG1,13
2014-07-17,RG1,0
2014-07-18,RG1,0
2014-07-19,RG1,0
2014-07-20,RG1,0
2014-07-21,RG1,0
2014-07-22,RG1,0
2014-07-23,RG1,22.7
2014-07-24,RG1,3
2014-07-25,RG1,0
2014-07-26,RG1,0
2014-07-27,RG1,12.1
2014-07-28,RG1,48.8
2014-07-29,RG1,0
2014-07-30,RG1,0
2014-07-31,RG1,0
2014-08-01,RG1,0
2014-08-02,RG1,0
2014-08-03,RG1,0
2014-08-04,RG1,0
2014-08-05,RG1,0
2014-08-06,RG1,0
2014-08-07,RG1,0
2014-08-08,RG1,0
2014-08-09,RG1,0
2014-08-10,RG1,2.8
2014-08-11,RG1,0
2014-08-12,RG1,0.3
2014-08-13,RG1,83.4
2014-08-14,RG1,1.9
2014-08-15,RG1,0
2014-08-16,RG1,2.2
2014-08-17,RG1,1.6
2014-08-18,RG1,0.5
2014-08-19,RG1,0
2014-08-20,RG1,0
2014-08-21,RG1,0.3
2014-08-22,RG1,6.6
2014-08-23,RG1,0
2014-08-24,RG1,0
2014-08-25,RG1,0
2014-08-26,RG1,0
2014-08-27,RG1,0
2014-08-28,RG1,0
2014-08-29,RG1,0
2014-08-30,RG1,0
2014-08-31,RG1,4.8
2014-09-01,RG1,0
2014-09-02,RG1,12.1
2014-09-03,RG1,0.3
2014-09-04,RG1,0
2014-09-05,RG1,0
2014-09-06,RG1,11.3
2014-09-07,RG1,0
2014-09-08,RG1,0
2014-09-09,RG1,0
2014-09-10,RG1,0
2014-09-11,RG1,10.9
2014-09-12,RG1,0
2014-09-13,RG1,5.8
2014-09-14,RG1,0
2014-09-15,RG1,0
2014-09-16,RG1,0
2014-09-17,RG1,3.1
2014-09-18,RG1,0
2014-09-19,RG1,0
2014-09-20,RG1,0
2014-09-21,RG1,0
2014-09-22,RG1,1.9
2014-09-23,RG1,0
2014-09-24,RG1,0
2014-09-25,RG1,0
2014-09-26,RG1,0
2014-09-27,RG1,0
2014-09-28,RG1,0
2014-09-29,RG1,0
2014-09-30,RG1,0
2014-10-01,RG1,0.3
2014-10-02,RG1,0
2014-10-03,RG1,0
2014-10-04,RG1,27.9
2014-10-05,RG1,0
2014-10-06,RG1,0
2014-10-07,RG1,26.2
2014-10-08,RG1,19
2014-10-09,RG1,0
2014-10-10,RG1,0
2014-10-11,RG1,0
2014-10-12,RG1,0
2014-10-13,RG1,0
2014-10-14,RG1,0
2014-10-15,RG1,2
2014-10-16,RG1,86.3
2014-10-17,RG1,2.3
2014-10-18,RG1,1.5
2014-10-19,RG1,0.3
2014-10-20,RG1,0
2014-10-21,RG1,3.6
2014-10-22,RG1,2.8
2014-10-23,RG1,6.6
2014-10-24,RG1,3.6
2014-10-25,RG1,0.5
2014-10-26,RG1,2.3
2014-10-27,RG1,0
2014-10-28,RG1,0.5
2014-10-29,RG1,4.6
2014-10-30,RG1,0.3
2014-10-31,RG1,0
2014-11-01,RG1,1.8
2014-11-02,RG1,0
2014-11-03,RG1,0
2014-11-04,RG1,0
2014-11-05,RG1,0
2014-11-06,RG1,5
2014-11-07,RG1,5
2014-11-08,RG1,0
2014-11-09,RG1,0
2014-11-10,RG1,0
2014-11-11,RG1,0
2014-11-12,RG1,1.7
2014-11-13,RG1,1.2
2014-11-14,RG1,1.2
2014-11-15,RG1,0
2014-11-16,RG1,0
2014-11-17,RG1,22
2014-11-18,RG1,0.2
2014-11-19,RG1,0.2
2014-11-20,RG1,0
2014-11-21,RG1,0.3
2014-11-22,RG1,0
2014-11-23,RG1,6.3
2014-11-24,RG1,26.2
2014-11-25,RG1,0
2014-11-26,RG1,19
2014-11-27,RG1,1.1
2014-11-28,RG1,1.3
2014-11-29,RG1,0
2014-11-30,RG1,0
2014-12-01,RG1,0
2014-12-02,RG1,1.8
2014-12-03,RG1,16.2
2014-12-04,RG1,0
2014-12-05,RG1,4.2
2014-12-06,RG1,23.2
2014-12-07,RG1,0
2014-12-08,RG1,0
2014-12-09,RG1,14.5
2014-12-10,RG1,13
2014-12-11,RG1,2.5
2014-12-12,RG1,0.5
2014-12-13,RG1,0
2014-12-14,RG1,0
2014-12-15,RG1,0
2014-12-16,RG1,0.2
2014-12-17,RG1,15.9
2014-12-18,RG1,1.9
2014-12-19,RG1,0
2014-12-20,RG1,0
2014-12-21,RG1,0
2014-12-22,RG1,0.7
2014-12-23,RG1,15.1
2014-12-24,RG1,23.6
2014-12-25,RG1,8.3
2014-12-26,RG1,0
2014-12-27,RG1,0
2014-12-28,RG1,10.5
2014-12-29,RG1,0
2014-12-30,RG1,0
2014-12-31,RG1,0
2010-07-14,RG2,8.8
2010-07-15,RG2,0
2010-07-16,RG2,8.1
2010-07-17,RG2,0
2010-07-18,RG2,0
2010-07-19,RG2,1.8
2010-07-20,RG2,0
2010-07-21,RG2,29.2
2010-07-22,RG2,0.5
2010-07-23,RG2,1
2010-07-24,RG2,1
2010-07-25,RG2,9.4
2010-07-26,RG2,0
2010-07-27,RG2,0
2010-07-28,RG2,17
2010-07-29,RG2,3.5
2010-07-30,RG2,0
2010-07-31,RG2,0
2010-08-01,RG2,0
2010-08-02,RG2,9.8
2010-08-03,RG2,0
2010-08-04,RG2,0
2010-08-05,RG2,0
2010-08-06,RG2,0
2010-08-07,RG2,0
2010-08-08,RG2,0
2010-08-09,RG2,9.7
2010-08-10,RG2,0
2010-08-11,RG2,0
2010-08-12,RG2,0
2010-08-13,RG2,0
2010-08-14,RG2,0
2010-08-15,RG2,26.3
2010-08-16,RG2,0
2010-08-17,RG2,0
2010-08-18,RG2,0
2010-08-19,RG2,0
2010-08-20,RG2,0
2010-08-21,RG2,0
2010-08-22,RG2,22.6
2010-08-23,RG2,4.5
2010-08-24,RG2,0
2010-08-25,RG2,20.4
2010-08-26,RG2,1.5
2010-08-27,RG2,0
2010-08-28,RG2,0
2010-08-29,RG2,0
2010-08-30,RG2,0
2010-08-31,RG2,0
2010-09-01,RG2,0
2010-09-02,RG2,0
2010-09-03,RG2,4.3
2010-09-04,RG2,5.8
2010-09-05,RG2,0.4
2010-09-06,RG2,0
2010-09-07,RG2,0
2010-09-08,RG2,4.2
2010-09-09,RG2,0.5
2010-09-10,RG2,0.3
2010-09-11,RG2,0
2010-09-12,RG2,1.3
2010-09-13,RG2,6.8
2010-09-14,RG2,2.6
2010-09-15,RG2,0.3
2010-09-16,RG2,25.4
2010-09-17,RG2,3.8
2010-09-18,RG2,0
2010-09-19,RG2,0
2010-09-20,RG2,0
2010-09-21,RG2,0
2010-09-22,RG2,1.5
2010-09-23,RG2,0
2010-09-24,RG2,4.4
2010-09-25,RG2,0
2010-09-26,RG2,0
2010-09-27,RG2,18.4
2010-09-28,RG2,37.4
2010-09-29,RG2,0
2010-09-30,RG2,62.9
2010-10-01,RG2,51.7
2010-10-02,RG2,0
2010-10-03,RG2,0
2010-10-04,RG2,0
2010-10-05,RG2,0
2010-10-06,RG2,5
2010-10-07,RG2,4.7
2010-10-08,RG2,2.2
2010-10-09,RG2,0
2010-10-10,RG2,0
2010-10-11,RG2,0
2010-10-12,RG2,0
2010-10-13,RG2,0
2010-10-14,RG2,2.2
2010-10-15,RG2,48.3
2010-10-16,RG2,2.2
2010-10-17,RG2,0.6
2010-10-18,RG2,0
2010-10-19,RG2,0
2010-10-20,RG2,0
2010-10-21,RG2,7.8
2010-10-22,RG2,0
2010-10-23,RG2,0
2010-10-24,RG2,4.9
2010-10-25,RG2,8.2
2010-10-26,RG2,5.1
2010-10-27,RG2,16.9
2010-10-28,RG2,0
2010-10-29,RG2,1.3
2010-10-30,RG2,3.3
2010-10-31,RG2,0.8
2010-11-01,RG2,0
2010-11-02,RG2,0
2010-11-03,RG2,0
2010-11-04,RG2,20.5
2010-11-05,RG2,13.5
2010-11-06,RG2,1.6
2010-11-07,RG2,0
2010-11-08,RG2,2.9
2010-11-09,RG2,0
2010-11-10,RG2,0
2010-11-11,RG2,0
2010-11-12,RG2,0
2010-11-13,RG2,0
2010-11-14,RG2,0
2010-11-15,RG2,0
2010-11-16,RG2,0.6
2010-11-17,RG2,34.6
2010-11-18,RG2,0
2010-11-19,RG2,0
2010-11-20,RG2,0
2010-11-21,RG2,0
2010-11-22,RG2,7.7
2010-11-23,RG2,2.5
2010-11-24,RG2,0
2010-11-25,RG2,0
2010-11-26,RG2,8.9
2010-11-27,RG2,1.2
2010-11-28,RG2,0
2010-11-29,RG2,0
2010-11-30,RG2,1.3
2010-12-01,RG2,33.8
2010-12-02,RG2,1.3
2010-12-03,RG2,0.4
2010-12-04,RG2,0
2010-12-05,RG2,0
2010-12-06,RG2,2.3
2010-12-07,RG2,0.8
2010-12-08,RG2,0
2010-12-09,RG2,0
2010-12-10,RG2,0
2010-12-11,RG2,0
2010-12-12,RG2,52.6
2010-12-13,RG2,19.4
2010-12-14,RG2,1.4
2010-12-15,RG2,0
2010-12-16,RG2,0
2010-12-17,RG2,0
2010-12-18,RG2,0
2010-12-19,RG2,0
2010-12-20,RG2,0
2010-12-21,RG2,0
2010-12-22,RG2,2.4
2010-12-23,RG2,0.7
2010-12-24,RG2,0
2010-12-25,RG2,0
2010-12-26,RG2,3.6
2010-12-27,RG2,17.2
2010-12-28,RG2,0.5
2010-12-29,RG2,0
2010-12-30,RG2,0
2010-12-31,RG2,0
2011-01-01,RG2,0
2011-01-02,RG2,0
2011-01-03,RG2,0
2011-01-04,RG2,1.9
2011-01-05,RG2,1.9
2011-01-06,RG2,0.4
2011-01-07,RG2,0
2011-01-08,RG2,1.9
2011-01-09,RG2,0.4
2011-01-10,RG2,0
2011-01-11,RG2,0
2011-01-12,RG2,18.7
2011-01-13,RG2,1.3
2011-01-14,RG2,0
2011-01-15,RG2,1.3
2011-01-16,RG2,1.8
2011-01-17,RG2,0
2011-01-18,RG2,33.4
2011-01-19,RG2,3.9
2011-01-20,RG2,0.3
2011-01-21,RG2,1.7
2011-01-22,RG2,0
2011-01-23,RG2,0
2011-01-24,RG2,0.2
2011-01-25,RG2,0.8
2011-01-26,RG2,0
2011-01-27,RG2,0
2011-01-28,RG2,0
2011-01-29,RG2,0.6
2011-01-30,RG2,1.2
2011-01-31,RG2,0
2011-02-01,RG2,6
2011-02-02,RG2,23
2011-02-03,RG2,0.5
2011-02-04,RG2,0
2011-02-05,RG2,19.9
2011-02-06,RG2,3.1
2011-02-07,RG2,1.8
2011-02-08,RG2,5.3
2011-02-09,RG2,0
2011-02-10,RG2,0
2011-02-11,RG2,0
2011-02-12,RG2,2.8
2011-02-13,RG2,0
2011-02-14,RG2,1.4
2011-02-15,RG2,0
2011-02-16,RG2,0
2011-02-17,RG2,0
2011-02-18,RG2,0.2
2011-02-19,RG2,2.5
2011-02-20,RG2,0
2011-02-21,RG2,0.8
2011-02-22,RG2,0
2011-02-23,RG2,0
2011-02-24,RG2,0
2011-02-25,RG2,27
2011-02-26,RG2,0.8
2011-02-27,RG2,4.5
2011-02-28,RG2,25.1
2011-03-01,RG2,0
2011-03-02,RG2,1.6
2011-03-03,RG2,0
2011-03-04,RG2,0
2011-03-05,RG2,1.1
2011-03-06,RG2,69.9
2011-03-07,RG2,28.8
2011-03-08,RG2,0
2011-03-09,RG2,0
2011-03-10,RG2,6.9
2011-03-11,RG2,16.6
2011-03-12,RG2,1.7
2011-03-13,RG2,2
2011-03-14,RG2,0
2011-03-15,RG2,0
2011-03-16,RG2,12.5
2011-03-17,RG2,0
2011-03-18,RG2,0.3
2011-03-19,RG2,0.3
2011-03-20,RG2,0
2011-03-21,RG2,15.3
2011-03-22,RG2,1.9
2011-03-23,RG2,1.2
2011-03-24,RG2,0.8
2011-03-25,RG2,0
2011-03-26,RG2,0
2011-03-27,RG2,0
2011-03-28,RG2,0
2011-03-29,RG2,0
2011-03-30,RG2,0
2011-03-31,RG2,0.3
2011-04-01,RG2,10.5
2011-04-02,RG2,0
2011-04-03,RG2,0
2011-04-04,RG2,15
2011-04-05,RG2,2.7
2011-04-06,RG2,3.2
2011-04-07,RG2,0
2011-04-08,RG2,0
2011-04-09,RG2,0
2011-04-10,RG2,17.1
2011-04-11,RG2,24
2011-04-12,RG2,0.8
2011-04-13,RG2,9.7
2011-04-14,RG2,0.5
2011-04-15,RG2,0
2011-04-16,RG2,11.8
2011-04-17,RG2,20.7
2011-04-18,RG2,0.8
2011-04-19,RG2,0
2011-04-20,RG2,9.6
2011-04-21,RG2,1.6
2011-04-22,RG2,0
2011-04-23,RG2,17.5
2011-04-24,RG2,0.5
2011-04-25,RG2,12
2011-04-26,RG2,22.6
2011-04-27,RG2,0.8
2011-04-28,RG2,8.5
2011-04-29,RG2,0
2011-04-30,RG2,0
2011-05-01,RG2,0
2011-05-02,RG2,0
2011-05-03,RG2,0.3
2011-05-04,RG2,18.2
2011-05-05,RG2,2.4
2011-05-06,RG2,0
2011-05-07,RG2,0
2011-05-08,RG2,0
2011-05-09,RG2,0
2011-05-10,RG2,0
2011-05-11,RG2,0
2011-05-12,RG2,0
2011-05-13,RG2,0
2011-05-14,RG2,14.6
2011-05-15,RG2,33.7
2011-05-16,RG2,1.3
2011-05-17,RG2,4.1
2011-05-18,RG2,8.4
2011-05-19,RG2,18.8
2011-05-20,RG2,3.1
2011-05-21,RG2,15
2011-05-22,RG2,0.9
2011-05-23,RG2,15.4
2011-05-24,RG2,0
2011-05-25,RG2,0
2011-05-26,RG2,3.6
2011-05-27,RG2,1.1
2011-05-28,RG2,0
2011-05-29,RG2,0
2011-05-30,RG2,3.3
2011-05-31,RG2,0
2011-06-01,RG2,0
2011-06-02,RG2,1.3
2011-06-03,RG2,0
2011-06-04,RG2,0
2011-06-05,RG2,0
2011-06-06,RG2,0
2011-06-07,RG2,0
2011-06-08,RG2,0
2011-06-09,RG2,7.3
2011-06-10,RG2,0
2011-06-11,RG2,19.2
2011-06-12,RG2,5.8
2011-06-13,RG2,15.1
2011-06-14,RG2,2.4
2011-06-15,RG2,2.4
2011-06-16,RG2,0.6
2011-06-17,RG2,6.9
2011-06-18,RG2,2.1
2011-06-19,RG2,0.3
2011-06-20,RG2,0
2011-06-21,RG2,0
2011-06-22,RG2,13.1
2011-06-23,RG2,12.2
2011-06-24,RG2,22.3
2011-06-25,RG2,0
2011-06-26,RG2,4.5
2011-06-27,RG2,0
2011-06-28,RG2,1
2011-06-29,RG2,0
2011-06-30,RG2,0.7
2011-07-01,RG2,0.7
2011-07-02,RG2,0
2011-07-03,RG2,3
2011-07-04,RG2,0
2011-07-05,RG2,0
2011-07-06,RG2,13.8
2011-07-07,RG2,0
2011-07-08,RG2,0.6
2011-07-09,RG2,8.7
2011-07-10,RG2,0
2011-07-11,RG2,0
2011-07-12,RG2,0
2011-07-13,RG2,0.4
2011-07-14,RG2,0
2011-07-15,RG2,0
2011-07-16,RG2,0
2011-07-17,RG2,0
2011-07-18,RG2,13.8
2011-07-19,RG2,0
2011-07-20,RG2,0
2011-07-21,RG2,0
2011-07-22,RG2,0
2011-07-23,RG2,0
2011-07-24,RG2,0
2011-07-25,RG2,8.5
2011-07-26,RG2,4.3
2011-07-27,RG2,0
2011-07-28,RG2,0
2011-07-29,RG2,11.1
2011-07-30,RG2,0
2011-07-31,RG2,0
2011-08-01,RG2,0
2011-08-02,RG2,2.8
